customer_id,first_name,last_name,email,age,state,balance,signup_date
372,Michelle,Miller,rowejoel@example.net,44,NY,41490.89,2024-07-28
373,Michael,Page,imartin@example.org,44,WA,10797.57,not-a-date
374,Linda,Hudson,candice25@example.net,47,CA,38718.43,2023-02-04
375,Ashley,Farley,taylorkaren@example.com,18,CT,42920.31,2026-03-24
376,Victoria,Camacho,jacquelineanderson@example.org,36,PA,27010.77,not-a-date
377,Maria,Juarez,kburns@example.net,40,NY,33052.88,2022-12-22
378,Robert,Hayes,powellkara@example.net,21,PA,743.02,2026-04-25
379,Miguel,Clements,brandi17@example.net,48,WA,16188.57,2024-12-14
380,Michael,Brown,brobinson@example.org,40,CT,2619.95,2024-02-08
381,Marcus,Campbell,ashleewashington@example.com,71,IL,5682.47,2026-02-07
382,Kathryn,Williams,ksmith@example.com,26,FL,22413.76,2023-12-01
383,Victoria,Patterson,invalid-email,64,IL,29683.3,2022-02-05
384,Michael,Miller,brettgarrett@example.net,75,IL,11077.49,2025-02-16
385,Jim,Rios,smiththomas@example.org,23,IL,15081.52,2024-08-07
386,April,Wallace,dominguezlisa@example.com,21,NJ,49929.34,2025-02-06
387,Tim,Perez,crosscurtis@example.com,69,TX,34304.87,2023-06-21
388,Kevin,Reyes,darlenebyrd@example.org,80,FL,3674.54,2024-04-14
389,Alan,Santos,nbell@example.net,28,CA,30414.87,2025-05-17
390,Samantha,Jensen,fheath@example.org,-10,PA,13750.8,2022-05-01
391,David,Blair,sylvia52@example.org,59,TX,49731.39,2023-01-07
392,Christopher,Tran,kimberly04@example.org,85,CT,22685.77,2024-03-21
393,William,Adkins,debbie37@example.com,73,NY,39654.8,2022-03-12
394,Victor,Wheeler,hatfieldsarah@example.org,32,IL,36042.0,2023-07-26
395,Mary,Fisher,kathrynbest@example.org,45,TX,22577.75,2021-09-18
396,Carlos,Baker,livingstonstacy@example.com,47,TX,16946.58,2024-03-01
397,Courtney,Mason,zhenderson@example.org,76,TX,20799.48,2024-11-01
398,Amanda,Hernandez,collinswilliam@example.org,30,CA,21338.2,2026-07-04
399,Eric,Murphy,,50,CA,47679.63,2021-12-02
400,Christopher,Hamilton,dsalazar@example.com,78,NY,4561.24,2024-12-17
401,Diane,Thompson,zimmermanjacqueline@example.org,28,NY,21593.83,2024-02-11
402,Michael,Holmes,,65,PA,27818.54,2026-01-24
403,Kelsey,Johnson,enelson@example.com,60,NY,20540.43,2025-03-12
404,Barbara,Jones,ddixon@example.com,72,NJ,48419.93,2025-12-06
405,Garrett,Moore,shannonemily@example.org,57,CA,5180.03,2022-10-10
406,William,Williams,sanchezthomas@example.com,82,MA,7736.51,2026-03-27
407,Harold,Horne,tranrobin@example.net,79,MA,42363.74,2024-11-28
408,Jeffrey,Wright,joseph19@example.com,250,IL,18378.05,2022-03-25
409,Emily,Williams,lindajarvis@example.com,53,WA,11307.95,2021-12-22
410,Steven,Campbell,mark87@example.org,72,IL,48727.33,2023-06-24
411,Kelly,Mueller,stevenvargas@example.com,21,WA,46454.21,2026-08-15
412,Kimberly,Oconnor,edwardrandolph@example.org,52,NJ,9020.8,2022-10-18
413,Michael,Franco,tapiaaaron@example.net,57,CA,17551.17,2023-07-07
414,Joann,Parker,alyssaallen@example.com,41,PA,28316.05,2026-06-10
415,Teresa,Thomas,christopher38@example.com,69,NY,7093.73,2025-02-19
416,Nathan,Villegas,carpenterwilliam@example.net,21,NY,37305.59,2025-09-25
417,Charles,Bradley,ibates@example.org,45,TX,-3980.47,2023-02-02
418,Melissa,Howe,vhaynes@example.com,61,PA,18502.65,2023-03-23
419,Joseph,Jones,invalid-email,59,WA,29811.19,2022-05-29
420,Frank,Owens,wmartinez@example.org,24,PA,7870.49,2023-11-22
421,Steven,Phelps,mooregina@example.net,24,NY,13605.14,2025-02-12
422,Billy,Huff,eddie35@example.com,72,FL,-917.61,2024-03-14
423,Erica,Green,anthonysullivan@example.com,-1,CT,10778.45,2024-05-30
424,Andrea,Davis,laradonald@example.org,83,NY,17258.64,2021-12-09
425,Kimberly,Walker,madisonwatson@example.net,32,CT,33910.89,2026-04-27
426,Christopher,Willis,johnsoncaleb@example.net,80,IL,33356.63,2023-11-07
427,David,Stein,david70@example.org,23,MA,19763.17,2026-04-03
428,Ryan,Ramsey,rjohnson@example.com,25,NJ,10221.16,not-a-date
429,Jason,Lopez,sean20@example.net,45,PA,38208.04,2024-09-23
430,John,Phillips,eandrade@example.org,55,CA,5999.22,2022-01-26
431,Patrick,Barnes,crystalpham@example.org,81,TX,8784.74,2026-07-31
432,Kimberly,Howard,kcooper@example.net,66,IL,35183.56,2023-03-29
433,Joseph,Johnson,invalid-email,82,IL,41667.71,not-a-date
434,Victoria,Moreno,terrigarcia@example.net,63,NY,19853.56,2022-11-02
435,Amanda,Moody,gallagherstacie@example.net,23,TX,937.08,2025-11-12
436,Laura,Kelly,gregorywatkins@example.net,27,CA,28787.96,2025-02-13
437,Robin,Johnson,stacey92@example.net,69,TX,14475.76,2026-05-17
438,Mary,Cochran,lweaver@example.com,69,NJ,48309.98,2021-10-27
439,Brian,Guzman,foxaaron@example.net,39,WA,23004.85,2022-08-22
440,David,Love,brian29@example.net,130,NY,21835.59,2026-03-21
441,Kim,Mathis,susan56@example.net,31,MA,21783.83,2022-02-19
442,Kevin,Taylor,jessicakim@example.net,69,IL,3932.35,2026-06-09
443,Debra,Thompson,jeffrey92@example.com,57,CA,11078.6,2023-03-02
444,Haley,Anderson,rushstacy@example.com,39,NY,25524.16,2025-11-20
445,Kelli,Bradley,carriemccall@example.net,32,IL,25497.6,2022-09-26
446,Ariana,Zuniga,markmiller@example.com,62,ZZ,36368.96,2026-07-18
447,Gary,Mcclure,underwoodelizabeth@example.net,36,MA,5140.23,2026-01-24
448,Sean,Baker,heatherbell@example.org,50,MA,8674.95,2025-03-27
449,Brandon,Kim,acosta@example.com,37,NY,8857.31,2026-01-15
450,Michael,Bennett,kkramer@example.net,81,FL,37722.29,2025-06-04
451,Jeremiah,Hayes,,75,WA,32149.59,2022-01-01
452,George,Bennett,paynerachael@example.org,59,CA,7547.87,2023-04-28
453,Tricia,Barry,reynoldsdesiree@example.net,26,FL,22110.4,2026-01-30
454,Eric,Garcia,terriortiz@example.net,56,CT,29570.99,2025-03-30
455,Jessica,Baker,kenneth10@example.com,63,IL,3709.53,2024-06-28
456,Mary,Hernandez,adam14@example.net,77,FL,1880.36,not-a-date
457,Timothy,Davis,georgecarter@example.org,65,CT,3836.55,2024-01-01
458,Darrell,Glover,qburns@example.com,29,WA,29703.99,2022-02-01
459,Amy,Lopez,cwood@example.org,67,FL,29016.47,2022-12-13
460,Steven,Perez,anne21@example.org,23,FL,45452.5,2024-12-21
461,Lindsey,Gutierrez,angelarandall@example.net,42,CA,30250.29,2023-09-22
462,Amanda,Camacho,parmstrong@example.com,82,PA,47886.12,2023-02-16
463,Ralph,Nash,shawrachel@example.net,75,ZZ,40548.34,2025-01-07
464,Christine,Martinez,kthompson@example.org,61,NY,25227.45,2025-09-04
465,David,Henderson,oharris@example.org,40,NJ,12387.19,2025-10-20
466,Jonathan,Bartlett,millerangela@example.net,74,FL,26203.43,2023-04-06
467,Joshua,Ellis,buchanancindy@example.net,38,CA,18642.6,2025-07-17
468,Daniel,Hernandez,buckleyanna@example.org,54,TX,20438.47,2025-07-24
469,Mikayla,Beard,pbaker@example.com,61,WA,2618.28,2024-06-29
470,Thomas,Jackson,mthomas@example.net,60,NY,16484.54,2025-02-06
471,Benjamin,Preston,hannah07@example.com,67,ZZ,12599.79,2026-02-12
472,Andrew,Roth,larry71@example.org,37,CA,4075.1,2022-04-21
473,Terri,Ramos,joseph69@example.net,36,CA,15511.59,2022-01-29
474,Scott,Mcintyre,wfigueroa@example.net,68,PA,29752.06,2025-12-20
475,Lori,Robertson,cameronmckinney@example.com,28,CT,27946.1,2022-04-23
476,Melissa,Suarez,thompsonnancy@example.org,60,PA,33505.82,2025-10-26
477,John,Bryant,janet45@example.com,85,NY,32301.24,2024-02-27
478,Cynthia,Martinez,allentracy@example.com,72,IL,18091.4,2022-07-09
479,Monica,Matthews,invalid-email,64,CT,9013.15,2021-10-08
480,Brandon,Nash,mercedesholland@example.net,45,CA,47383.41,not-a-date
481,Denise,Palmer,wellsdavid@example.org,80,MA,11327.15,2024-08-21
482,Alan,King,jennifer46@example.com,35,PA,3858.25,2025-11-21
483,Stephen,Robinson,erica96@example.net,30,IL,38543.74,2022-02-21
484,William,Bates,anna99@example.com,85,NJ,33096.46,2023-02-15
485,Daniel,Brown,danielle44@example.net,34,WA,18835.99,2025-03-10
486,Patricia,Evans,zacharyallen@example.org,38,PA,41567.25,2025-08-29
487,Leah,Greene,invalid-email,39,FL,2184.62,2022-12-05
488,Robert,Price,aguilarwanda@example.org,64,MA,48479.43,2023-05-07
489,Jennifer,Parks,qknox@example.com,54,FL,11700.15,2024-03-02
490,Megan,Pittman,kellyruiz@example.net,48,CT,48279.83,2022-12-04
491,Lindsey,Hines,staceylam@example.net,78,MA,18392.05,2022-01-29
492,Michael,Garner,robert55@example.com,74,FL,38471.93,2024-07-23
493,Steven,Wilson,delacruzbrandy@example.net,66,IL,26372.99,2021-12-27
494,Pamela,Mason,,38,MA,40062.96,2025-12-27
495,Edward,Gay,robert97@example.org,35,CT,2608.99,not-a-date
496,Jennifer,Maxwell,lcook@example.com,79,INVALID,27727.04,2024-10-21
497,Adam,Hill,barbaramoore@example.org,31,IL,42558.3,2022-04-12
498,Ryan,Jordan,ysanford@example.org,54,NY,38155.84,2021-10-26
499,James,Watson,mcclainkatherine@example.net,52,FL,45265.31,2022-08-02
500,Erica,Sims,jeremywiley@example.com,36,TX,4585.68,2022-04-11
501,Patrick,Chapman,cameronwilliams@example.com,46,FL,44231.49,2023-11-29
502,Abigail,Warren,,21,TX,2662.84,2026-08-12
503,Tracy,Christensen,stacyhull@example.com,82,CA,11788.9,2021-09-22
504,Jeffrey,Mercer,jessicalawrence@example.org,28,CA,11226.94,2022-04-01
505,Jennifer,Conner,qmcdowell@example.net,58,NY,41958.81,2024-09-30
506,Brittney,Williams,valdezandrew@example.net,60,PA,6879.98,2022-03-18
507,Sean,Martinez,thomas23@example.net,54,FL,34803.6,2025-01-22
508,Albert,Fisher,,35,FL,22430.07,not-a-date
509,Robert,Roach,campbellkristen@example.com,18,NY,950.19,2022-08-16
510,James,Baker,michaelortiz@example.org,45,PA,27440.21,2021-10-29
511,Tyler,Clark,arivera@example.org,85,TX,5559.34,2024-12-28
512,Rebecca,Conley,fhernandez@example.net,54,MA,15057.56,2022-01-03
513,Jennifer,Conway,stephenmadden@example.com,24,MA,20991.28,2023-12-15
514,Cory,Thompson,phelpsmichael@example.net,76,NY,5542.89,2023-03-13
515,Joanna,Davis,smithdevon@example.net,81,WA,26802.69,2022-06-26
516,Michael,Kim,natalie15@example.com,83,WA,12096.91,2022-07-19
517,Richard,Rivers,mary76@example.net,36,CT,21461.94,2026-01-23
518,Garrett,Anderson,jarvismegan@example.org,63,MA,28533.19,2023-09-18
519,Brittany,Pham,ywhite@example.com,41,NY,26174.23,2024-09-08
520,Michelle,Hobbs,timothyfreeman@example.com,64,NY,47670.18,2023-11-02
521,Bryan,Pena,busherica@example.net,82,IL,27707.6,2024-07-07
522,Annette,Levine,april91@example.com,67,FL,2176.72,2024-12-09
523,John,Reed,jhernandez@example.net,67,CA,12682.51,2021-11-26
524,Dawn,Moore,kchristian@example.org,20,CA,39426.0,2025-05-22
525,Malik,Rivera,brent38@example.net,62,MA,36647.05,2023-07-11
526,Lisa,Miller,,31,WA,36759.35,2025-11-30
527,Sergio,Wilson,bmcgee@example.org,60,PA,2216.78,2023-08-26
528,Barry,Dunn,connersylvia@example.net,61,PA,41519.18,2023-02-26
529,William,Clark,xclements@example.org,77,FL,31586.79,2025-09-18
530,Megan,Rivera,xmoran@example.net,35,NY,35802.25,2023-11-23
531,Connor,Hopkins,,76,NJ,14672.13,2024-05-15
532,Nathaniel,Rodriguez,travisunderwood@example.net,23,MA,44289.52,2025-03-29
533,Daniel,Carr,davidphelps@example.org,58,CT,25769.18,2023-12-02
534,Kimberly,Love,shermanbrandon@example.net,78,CT,1831.04,2025-10-27
535,Brianna,Barton,lellis@example.net,42,CT,17848.71,2022-04-21
536,Victor,Moreno,tranryan@example.net,24,CA,13660.83,2024-01-18
537,William,Morse,heatherthompson@example.org,65,TX,44474.33,2022-02-24
538,Diane,Obrien,william66@example.net,74,TX,16951.83,2026-03-19
539,Kathryn,Hill,tara72@example.org,41,FL,34603.42,2023-09-12
540,Holly,Goodman,megan85@example.net,65,IL,13336.03,2025-04-26
541,Angela,Robinson,claudiaroberts@example.com,28,TX,3946.35,2026-03-29
542,David,Page,williambenson@example.com,41,IL,14688.32,2025-03-08
543,Kathleen,Hart,icraig@example.com,31,NY,16396.0,2026-01-08
544,Robert,Smith,johnsondustin@example.net,-10,CT,22295.79,2021-11-30
545,Joseph,Floyd,frances20@example.net,72,PA,34488.24,2025-07-22
546,James,Weaver,lisa19@example.net,-10,FL,2117.76,2025-05-01
547,Michelle,Newton,invalid-email,63,WA,49907.53,2023-01-26
548,Elizabeth,House,ybutler@example.net,53,NJ,3752.06,2023-03-13
549,Andrea,Smith,james73@example.net,69,CA,25654.3,2025-02-26
550,Deborah,Fischer,kimberlybrandt@example.com,38,NJ,7138.97,2023-11-16
551,Tonya,Jones,jillwilson@example.org,74,NJ,6311.5,2023-10-10
552,Angela,Anderson,adam72@example.org,48,CA,18107.53,2022-05-26
553,Marcus,Williams,tracy98@example.com,22,WA,7671.91,2021-12-30
554,Jasmine,Fox,abigailhartman@example.org,75,CA,18600.67,2023-09-17
555,Amanda,Davis,nicolealvarado@example.com,27,WA,6884.76,2023-06-09
556,Jeffery,Goodwin,wbarajas@example.net,64,TX,15719.27,2021-09-04
557,Elizabeth,Griffin,susanfleming@example.com,53,MA,48026.0,2023-07-16
558,Laura,Wilson,amber40@example.net,21,PA,24952.2,2025-09-28
559,Nicholas,Lang,stucker@example.net,67,IL,5888.05,2022-08-05
560,Willie,Vaughan,teresaayala@example.net,51,FL,10728.52,2021-09-01
561,Cameron,Santiago,michellecoleman@example.org,54,FL,10008.92,2022-08-29
562,Maria,Johns,elucas@example.net,35,NY,22602.13,2025-01-23
563,Andrew,Love,millerbrian@example.com,74,NY,40525.66,2024-06-03
564,Bailey,Perez,rickey76@example.com,58,CA,35477.02,2023-03-20
565,Perry,Wilson,maychristine@example.net,55,CT,42568.1,2024-07-23
566,Jaclyn,Jones,robertsgina@example.net,40,CA,25437.79,2022-01-24
567,Kathy,Kim,bshort@example.com,33,MA,39603.28,2022-05-31
568,Jeffrey,Francis,susan24@example.net,48,FL,1314.2,2026-01-25
569,Tammy,Camacho,susan08@example.net,65,FL,40183.09,2022-05-04
570,Bobby,Armstrong,fmedina@example.com,34,WA,44212.32,2022-09-06
571,Judith,Swanson,robertbrewer@example.net,26,CT,19908.0,2022-05-06
572,Jack,Jensen,james29@example.org,79,IL,20539.76,2025-11-21
573,Sarah,Gamble,enewman@example.com,70,WA,3687.54,2024-12-28
574,John,Gonzalez,wlynn@example.org,58,NY,22498.72,2024-12-27
575,Jimmy,Mitchell,mcculloughlouis@example.com,84,CA,6416.73,2023-04-10
576,Donna,Steele,arianadiaz@example.com,41,XX,21630.91,2026-06-05
577,Gary,Edwards,jenniferdavidson@example.com,25,NY,25905.11,2025-10-31
578,Dennis,Quinn,wford@example.com,56,PA,8098.35,2024-01-25
579,Daniel,Brewer,wilkinsonmichele@example.org,46,CA,47374.16,2026-02-02
580,James,Gross,invalid-email,84,CT,42296.69,2024-10-15
581,Lisa,Riley,rebeccaarnold@example.net,50,MA,31752.85,2026-02-07
582,Amber,Valdez,michaelwalker@example.net,53,PA,31251.12,2025-04-19
583,Kelly,Marshall,sanderswayne@example.net,29,IL,32049.37,2022-10-29
584,Tamara,Holden,katherinetaylor@example.org,37,PA,32936.64,2022-07-12
585,Stacy,Hopkins,jillwebb@example.com,61,WA,2059.72,2021-10-31
586,Kathleen,Hall,mike03@example.net,21,NY,2273.09,not-a-date
587,Michael,Harrison,ckeith@example.net,51,MA,38347.95,2023-04-03
588,Jane,Boyd,mary49@example.net,71,WA,31949.56,2024-06-25
589,Nicholas,Gray,blacknicholas@example.org,81,IL,14483.58,2024-03-19
590,Michael,Parrish,msparks@example.org,56,XX,12243.9,2024-02-21
591,Don,Martin,robertsonjuan@example.org,69,CT,22677.21,2022-07-26
592,Michael,Love,guerrerorobert@example.com,25,PA,21980.27,2025-03-26
593,Timothy,Mendoza,brittanyholland@example.com,79,FL,10201.15,2021-09-29
594,Bradley,Berry,dennishunt@example.net,36,CA,43074.25,2022-05-14
595,Gabriel,Nielsen,kgreene@example.net,58,CA,48768.71,2021-09-22
596,Jennifer,Stanley,stacey37@example.net,34,CA,25749.01,2026-08-06
597,Michelle,Jackson,yburke@example.net,31,CA,12086.89,2025-09-25
598,Hunter,Keller,gary57@example.net,33,CT,22479.8,2024-08-02
599,Jerry,Cruz,smithalexandra@example.net,36,NY,2530.26,2025-01-20
600,Margaret,Jacobs,thomasmendez@example.org,67,WA,20906.74,2026-01-08
601,Amanda,Goodwin,olsondavid@example.net,38,CA,46687.58,2024-04-30
602,Aaron,Pace,xboyd@example.org,58,MA,38156.07,2025-02-13
603,Roy,Mays,invalid-email,81,IL,23340.76,2024-07-30
604,Judith,Juarez,colemanjonathan@example.org,57,FL,1158.81,2026-03-08
605,Christopher,George,ascott@example.net,68,IL,22861.53,2025-05-08
606,Adrian,Mills,brooksjamie@example.com,48,MA,29167.21,2023-09-04
607,Daniel,Simmons,jose86@example.net,24,NJ,14067.82,2023-06-18
608,Joshua,Becker,robertbowers@example.com,78,CT,26834.54,2022-07-11
609,Angie,Webb,invalid-email,31,TX,6696.75,2022-03-24
610,Jerry,Logan,craigromero@example.com,51,CA,38192.84,2025-08-21
611,Christina,Cohen,martintamara@example.org,64,NJ,20029.08,2025-08-27
612,Madeline,Ruiz,qdavis@example.org,42,CA,27661.15,2023-06-27
613,Chelsea,Ramsey,hmendez@example.com,27,TX,25212.78,2025-03-11
614,Carla,Bautista,daniellegonzales@example.org,53,WA,34019.93,2025-11-19
615,Sarah,Holmes,arthurgreene@example.net,33,PA,48754.14,2025-02-15
616,Christina,Craig,john02@example.org,68,CA,39744.86,2026-08-14
617,Kimberly,Gomez,msullivan@example.net,61,IL,46947.43,2021-09-16
618,Jane,Calhoun,jessica89@example.com,36,MA,30123.15,2023-05-15
619,Lisa,Perez,shawnpowell@example.org,69,IL,2012.75,2022-12-09
620,Richard,Rodriguez,gordonmatthew@example.org,22,PA,35679.59,2025-08-24
621,Sue,Walter,heather69@example.com,78,IL,22849.43,2025-06-25
622,Katherine,Ali,lmaldonado@example.org,83,PA,16398.29,2024-01-16
623,Jonathan,Reyes,ericahall@example.com,58,PA,19647.73,2023-09-11
624,Michael,Nichols,john16@example.net,56,WA,16818.67,2025-05-18
625,Matthew,Spencer,thomasgomez@example.net,83,IL,24492.33,2022-12-23
626,Stacey,Vega,victorgonzalez@example.net,56,FL,40787.44,2022-11-04
627,Joseph,Perez,marykelly@example.org,65,CA,33690.32,2022-03-26
628,Christian,Sosa,,71,WA,15383.89,2026-06-04
629,Melanie,Watson,travis94@example.com,21,WA,23729.51,2022-07-19
630,Kathryn,Dixon,kwalker@example.org,47,NJ,29176.16,2021-11-25
631,Lauren,Mendoza,shawphillip@example.net,39,IL,31451.26,2025-07-06
632,Stephen,Martinez,astewart@example.org,66,PA,41083.06,2025-01-01
633,Nicolas,Garcia,chloe42@example.net,49,NJ,28628.51,2022-12-12
634,Joseph,Mullen,michael76@example.org,-10,MA,946.87,2023-09-23
635,Karen,Diaz,lramirez@example.net,58,TX,7571.56,2022-04-15
636,Barbara,Perez,lelinda@example.net,44,TX,25090.98,2023-10-17
637,Oscar,Thomas,thomassmith@example.com,78,NJ,35288.76,2024-02-17
638,Wendy,Atkinson,kristen44@example.net,84,MA,28044.34,2025-12-04
639,Brandon,Garcia,invalid-email,79,IL,18841.24,2025-10-29
640,Cole,Garner,michael88@example.com,40,FL,45606.21,2023-05-09
641,Robert,Bell,barbarasantos@example.net,61,IL,17714.35,2022-07-03
642,Kimberly,Kelly,champton@example.org,51,WA,24209.01,2023-07-16
643,Justin,Welch,mirandadavidson@example.com,49,CT,27904.33,2023-09-28
644,Cheryl,Sullivan,millermatthew@example.com,46,CT,38558.71,2023-03-20
645,Kelly,Adams,,44,FL,15852.04,2025-05-16
646,Abigail,Cole,ivanjohnson@example.net,62,IL,46685.02,2022-10-21
647,Johnathan,Manning,clarkrandy@example.org,53,CT,6093.71,2021-12-13
648,Natasha,Kelley,wisealexandria@example.org,66,TX,40918.87,2022-02-24
649,Christine,Miller,pparker@example.net,36,CT,2103.32,2023-01-20
650,Courtney,Anderson,anthonyalvarado@example.com,28,CA,46200.48,2025-12-14
651,Tanner,Pitts,amy28@example.org,50,FL,10699.34,2024-08-02
652,Stephen,Curry,omills@example.net,52,IL,34808.57,2023-03-07
653,Michael,Fernandez,ramosmichael@example.com,35,NY,30783.85,2022-05-30
654,Alex,Mills,mauriceharrison@example.org,48,MA,2538.27,2025-01-26
655,Travis,Campos,albert64@example.net,85,MA,31897.23,2022-10-15
656,Adrian,Brooks,bkhan@example.com,24,NY,20665.07,2022-11-18
657,Jennifer,Brewer,fwalker@example.com,78,NY,34059.6,2024-10-04
658,Zachary,Marsh,justin84@example.com,35,NJ,48225.94,2022-07-28
659,Casey,Taylor,walshchristine@example.com,38,TX,32644.64,2025-02-18
660,Travis,Flores,brandonnichols@example.org,78,FL,32526.93,2026-06-30
661,Julian,Martinez,oacosta@example.org,54,CA,14270.77,2022-05-21
662,Tristan,Peterson,,25,NY,-656.57,2025-02-12
663,Anthony,Miller,brianrowe@example.org,47,IL,36934.33,2024-05-07
664,Hunter,Huang,lisa01@example.net,22,PA,20894.25,2022-11-16
665,Kelsey,Ramos,gonzalezjill@example.org,40,NJ,49858.59,2024-03-28
666,Tina,Kennedy,sharon20@example.net,68,FL,9315.58,2026-04-27
667,Abigail,King,james03@example.org,55,NJ,463.36,2022-10-24
668,Ryan,Smith,brenda63@example.org,31,CA,14228.08,2026-06-24
669,Bianca,Vazquez,nathandavis@example.org,85,FL,44463.0,2024-02-18
670,Gina,Morgan,browndeanna@example.net,35,IL,23401.04,2024-04-24
671,Daniel,Freeman,invalid-email,42,NY,16534.2,2022-08-06
672,Hannah,Howard,johnwilliams@example.net,76,CT,35929.91,2023-10-27
673,Kenneth,Terry,ashleystephens@example.com,19,CA,39538.38,2025-04-18
674,Joshua,Guerra,caseymoore@example.com,42,PA,30547.72,2025-09-24
675,Amber,Gibson,bgross@example.net,69,TX,25764.03,2025-12-01
676,Kimberly,Allen,barrettamber@example.com,29,TX,33462.79,2022-07-31
677,Felicia,Cannon,chloemorris@example.net,41,PA,23872.7,2023-03-30
678,Cole,Hopkins,conleydavid@example.org,49,NJ,13039.26,2022-08-23
679,Todd,Garcia,hbarrett@example.net,48,FL,37687.83,2025-02-20
680,Jonathan,Diaz,smithsamantha@example.net,60,INVALID,29123.04,2024-02-02
681,Pamela,Miller,wardjulia@example.com,19,CT,32684.17,2025-09-28
